/*Owner & Copyrights: Vance King Saxbe. A.*/Date,Open,High,Low,Close,Volume,Adj Close
2014-01-29,554.70,559.00,538.30,540.45,1037600,540.45
2014-01-28,548.00,563.00,529.65,547.60,2170800,547.60
2014-01-27,572.00,572.65,544.25,547.75,1640000,547.75
2014-01-24,606.00,609.00,580.40,581.80,1371700,581.80
2014-01-23,616.55,619.00,607.05,609.90,817500,609.90
2014-01-22,609.00,620.35,602.00,617.80,1165300,617.80
2014-01-21,603.15,615.75,603.15,610.90,971900,610.90
2014-01-20,597.00,603.00,590.10,600.70,936000,600.70
2014-01-17,614.00,619.70,595.80,596.90,932200,596.90
2014-01-16,620.55,622.30,613.00,616.95,853900,616.95
2014-01-15,604.00,617.00,602.05,615.55,1112700,615.55
2014-01-14,602.40,608.00,597.00,600.50,813500,600.50
2014-01-13,597.05,605.65,588.65,601.35,1159700,601.35
2014-01-10,606.80,614.60,591.25,595.20,1055200,595.20
2014-01-09,610.10,612.80,600.50,605.15,1370400,605.15
2014-01-08,606.40,615.60,599.30,610.35,1308700,610.35
2014-01-07,610.00,615.90,592.90,602.30,1560100,602.30
2014-01-06,617.50,618.90,605.00,610.05,971800,610.05
2014-01-03,600.35,621.50,600.35,618.25,1834500,618.25
2014-01-02,637.00,654.55,606.70,611.20,2773500,611.20
2014-01-01,627.55,639.80,626.00,634.90,642900,634.90
2013-12-31,630.00,631.70,622.30,626.45,643700,626.45
2013-12-30,640.00,642.00,622.40,625.25,861700,625.25
2013-12-27,629.00,638.50,627.00,635.10,1059600,635.10
2013-12-26,632.35,644.90,625.00,627.40,1591600,627.40
2013-12-25,634.90,634.90,634.90,634.90,000,634.90
2013-12-24,625.00,638.80,615.25,634.90,1809700,634.90
2013-12-23,597.00,629.50,595.00,624.35,1811300,624.35
2013-12-20,576.10,599.90,572.30,594.50,1151500,594.50
2013-12-19,594.00,597.20,566.90,579.90,1946200,579.90
2013-12-18,563.85,593.00,562.00,589.70,1736700,589.70
2013-12-17,570.20,575.10,561.65,565.80,934800,565.80
2013-12-16,564.90,573.00,558.50,565.25,882700,565.25
2013-12-13,576.25,578.15,563.15,565.10,1154700,565.10
2013-12-12,592.00,593.00,581.45,586.20,1308100,586.20
2013-12-11,600.30,602.95,591.20,596.15,1058000,596.15
2013-12-10,613.00,615.00,593.00,606.05,1471300,606.05
2013-12-09,622.50,632.00,608.15,611.20,1701600,611.20
2013-12-06,580.45,603.00,573.10,596.90,1936400,596.90
2013-12-05,582.35,598.80,579.50,582.15,1796800,582.15
2013-12-04,551.90,572.40,550.05,568.80,2051900,568.80
2013-12-03,553.40,561.50,549.20,556.55,1177000,556.55
2013-12-02,552.00,563.00,552.00,555.90,1056300,555.90
2013-11-29,535.20,552.35,533.15,549.90,1798700,549.90
2013-11-28,534.75,537.00,528.65,532.25,1109600,532.25
2013-11-27,529.00,531.20,519.30,527.50,1130900,527.50
2013-11-26,530.00,542.00,524.50,526.15,1401900,526.15
2013-11-25,520.00,535.15,520.00,533.75,1330500,533.75
2013-11-22,525.00,526.05,514.00,516.70,1231100,516.70
2013-11-21,530.25,532.00,515.10,517.50,1597200,517.50
2013-11-20,548.60,553.40,532.60,537.90,1861800,537.90
2013-11-19,531.55,553.20,525.55,548.95,2643400,548.95
2013-11-18,525.10,535.00,519.25,529.90,1562000,529.90
2013-11-15,520.85,520.85,520.85,520.85,000,520.85
2013-11-14,516.00,523.80,514.50,520.85,1652500,520.85
